"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000262580",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000264630",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000264791",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000265241",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000265394",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000265737",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000265751",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000267080",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000267169",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000268093",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000269637",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000269793",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000270008",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000270392",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000271447",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000271550",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000272831",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000273820",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000274242",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000275004",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000275734",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000276087",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000277022",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000278156",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000278275",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000278535",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000278917",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000279006",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000279021",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000279129",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000279569",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000280007",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000280071",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000283900",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000285016",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000285542",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000285728",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000285758",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000285841",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000285889",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000285955",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000285960",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000286491",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000286593",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000286619",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000286655",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000287093",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000287277",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000287348",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000287468",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000287516",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000288011",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000288064",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000288606",-0.5,0.24,-0.567591663971157,0.59116438291751,1,-7.46465730598069
"ENSG00000288642",-0.5,0.24,-0.567591663971157,0.591164382917509,1,-7.46465730598069
"ENSG00000287912",-2.5,5.24,-0.567377268654545,0.591300939014603,1,-7.46479186547194
"ENSG00000066739",-1,1.92,-0.565518883855459,0.592485382478262,1,-7.46595632045207
"ENSG00000071205",-1,1.92,-0.565518883855459,0.592485382478262,1,-7.46595632045207
"ENSG00000104047",-1,1.92,-0.565518883855459,0.592485382478262,1,-7.46595632045207
"ENSG00000047365",1.5,9,0.565324609661587,0.592609283123112,1,-7.46607785385158
"ENSG00000124251",-1,1.48,-0.564086007267693,0.593399571042036,1,-7.46685181339338
"ENSG00000173588",-1,1.48,-0.564086007267693,0.593399571042036,1,-7.46685181339338
"ENSG00000131378",-1,1.64,-0.563534712022385,0.593751521030034,1,-7.46719580848694
"ENSG00000150456",1,1.64,0.563534712022385,0.593751521030034,1,-7.46719580848694
"ENSG00000006625",0.5,0.4,0.56312675518724,0.594012041080386,1,-7.46745016937337
"ENSG00000018408",0.5,0.4,0.56312675518724,0.594012041080386,1,-7.46745016937337
"ENSG00000081818",0.5,0.4,0.56312675518724,0.594012041080386,1,-7.46745016937337
"ENSG00000087076",0.5,0.4,0.56312675518724,0.594012041080386,1,-7.46745016937337
"ENSG00000087157",0.5,0.4,0.56312675518724,0.594012041080386,1,-7.46745016937337
"ENSG00000087302",0.5,0.4,0.56312675518724,0.594012041080386,1,-7.46745016937337
"ENSG00000102317",0.5,0.4,0.56312675518724,0.594012041080386,1,-7.46745016937337
"ENSG00000104897",0.5,0.4,0.56312675518724,0.594012041080386,1,-7.46745016937337
"ENSG00000105357",0.5,0.4,0.56312675518724,0.594012041080386,1,-7.46745016937337
"ENSG00000108448",0.5,0.4,0.56312675518724,0.594012041080386,1,-7.46745016937337
"ENSG00000111664",0.5,0.4,0.56312675518724,0.594012041080386,1,-7.46745016937337
"ENSG00000114861",0.5,0.4,0.56312675518724,0.594012041080386,1,-7.46745016937337
"ENSG00000118961",0.5,0.4,0.56312675518724,0.594012041080386,1,-7.46745016937337
"ENSG00000125848",0.5,0.4,0.56312675518724,0.594012041080386,1,-7.46745016937337
"ENSG00000128254",0.5,0.4,0.56312675518724,0.594012041080386,1,-7.46745016937337
"ENSG00000130669",0.5,0.4,0.56312675518724,0.594012041080386,1,-7.46745016937337
"ENSG00000130751",0.5,0.4,0.56312675518724,0.594012041080386,1,-7.46745016937337
"ENSG00000130775",0.5,0.4,0.56312675518724,0.594012041080386,1,-7.46745016937337
"ENSG00000132128",0.5,0.4,0.56312675518724,0.594012041080386,1,-7.46745016937337
"ENSG00000137337",0.5,0.4,0.56312675518724,0.594012041080386,1,-7.46745016937337
"ENSG00000137522",0.5,0.4,0.56312675518724,0.594012041080386,1,-7.46745016937337
"ENSG00000140798",0.5,0.4,0.56312675518724,0.594012041080386,1,-7.46745016937337
"ENSG00000141542",0.5,0.4,0.56312675518724,0.594012041080386,1,-7.46745016937337
"ENSG00000158156",0.5,0.4,0.56312675518724,0.594012041080386,1,-7.46745016937337
"ENSG00000158220",0.5,0.4,0.56312675518724,0.594012041080386,1,-7.46745016937337
"ENSG00000162222",0.5,0.4,0.56312675518724,0.594012041080386,1,-7.46745016937337
"ENSG00000162851",0.5,0.4,0.56312675518724,0.594012041080386,1,-7.46745016937337
"ENSG00000163016",0.5,0.4,0.56312675518724,0.594012041080386,1,-7.46745016937337
"ENSG00000163257",0.5,0.4,0.56312675518724,0.594012041080386,1,-7.46745016937337
"ENSG00000166596",0.5,0.4,0.56312675518724,0.594012041080386,1,-7.46745016937337
"ENSG00000172602",0.5,0.4,0.56312675518724,0.594012041080386,1,-7.46745016937337
"ENSG00000172663",0.5,0.4,0.56312675518724,0.594012041080386,1,-7.46745016937337
"ENSG00000180245",0.5,0.4,0.56312675518724,0.594012041080386,1,-7.46745016937337
"ENSG00000182749",0.5,0.4,0.56312675518724,0.594012041080386,1,-7.46745016937337
"ENSG00000186329",0.5,0.4,0.56312675518724,0.594012041080386,1,-7.46745016937337
"ENSG00000187778",0.5,0.4,0.56312675518724,0.594012041080386,1,-7.46745016937337
"ENSG00000205212",0.5,0.4,0.56312675518724,0.594012041080386,1,-7.46745016937337
"ENSG00000205559",0.5,0.4,0.56312675518724,0.594012041080386,1,-7.46745016937337
"ENSG00000223884",0.5,0.4,0.56312675518724,0.594012041080386,1,-7.46745016937337
"ENSG00000226981",0.5,0.4,0.56312675518724,0.594012041080386,1,-7.46745016937337
"ENSG00000230490",0.5,0.4,0.56312675518724,0.594012041080386,1,-7.46745016937337
"ENSG00000230825",0.5,0.4,0.56312675518724,0.594012041080386,1,-7.46745016937337
"ENSG00000232354",0.5,0.4,0.56312675518724,0.594012041080386,1,-7.46745016937337
"ENSG00000237596",0.5,0.4,0.56312675518724,0.594012041080386,1,-7.46745016937337
"ENSG00000253347",0.5,0.4,0.56312675518724,0.594012041080386,1,-7.46745016937337
"ENSG00000259485",0.5,0.4,0.56312675518724,0.594012041080386,1,-7.46745016937337
"ENSG00000259732",0.5,0.4,0.56312675518724,0.594012041080386,1,-7.46745016937337
"ENSG00000261716",0.5,0.4,0.56312675518724,0.594012041080386,1,-7.46745016937337
"ENSG00000267723",0.5,0.4,0.56312675518724,0.594012041080386,1,-7.46745016937337
"ENSG00000273492",0.5,0.4,0.56312675518724,0.594012041080386,1,-7.46745016937337
"ENSG00000278989",0.5,0.4,0.56312675518724,0.594012041080386,1,-7.46745016937337
"ENSG00000283709",0.5,0.4,0.56312675518724,0.594012041080386,1,-7.46745016937337
"ENSG00000285737",0.5,0.4,0.56312675518724,0.594012041080386,1,-7.46745016937337
"ENSG00000286221",0.5,0.4,0.56312675518724,0.594012041080386,1,-7.46745016937337
"ENSG00000147481",4,14.92,0.562761112164891,0.594245596087819,1,-7.46767800702807
"ENSG00000080546",-1.5,3.84,-0.560793907699938,0.595503065572595,1,-7.46890151952219
"ENSG00000115942",-1,2.56,-0.560612963042246,0.595618805795524,1,-7.46901386555859
"ENSG00000126858",-1,2.56,-0.560612963042246,0.595618805795524,1,-7.46901386555859
"ENSG00000002330",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000012048",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000062038",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000064601",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000065978",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000066697",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000071859",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000072657",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000072682",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000075131",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000078808",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000078967",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000083457",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000084652",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000090263",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000093010",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000096060",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000099326",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000099904",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000100211",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000100473",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000100711",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000101251",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000102349",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000102931",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000103174",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000103942",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000104147",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000105053",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000105143",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000105971",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000106244",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000106245",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000106355",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000107331",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000108309",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000108861",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000110046",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000110717",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000111445",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000112394",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000112799",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000112972",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000113621",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000116221",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000116761",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000118369",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000119446",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000119471",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000119820",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000119922",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000119965",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000120690",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000121775",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000121905",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000122068",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000122692",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000123130",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000124493",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000125834",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000125954",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000128298",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000129473",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000130347",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000130368",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000130517",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000130731",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000133063",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000134013",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000134056",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000135744",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000135930",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000136935",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000136950",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000137076",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000137106",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000138658",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000139131",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000139292",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000139921",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000139977",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000140612",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000140939",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000142864",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000143369",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000144580",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000145088",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000145191",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000146005",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000146085",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000147403",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000148450",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000149136",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000150768",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000151655",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000151748",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000152620",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000153157",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000153266",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000153446",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000155749",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000155827",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000158008",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000158092",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000159348",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000159409",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000159714",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000160360",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000160766",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000161671",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000161677",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000162244",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000162630",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000162734",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000162877",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
"ENSG00000162924",-0.5,0.28,-0.560588186043614,0.595634655276527,1,-7.46902924671753
